frame_nb,letter_count,pixel_norm_diff,hist_norm_diff,x_flow,y_flow,nb_flow_points,is_credit
12750,9,14840.835589682947,3725.8797618817493,-9.066424,-1.9219398,28,False
12760,9,10490.85001322581,2830.0738506265166,-7.3190293,-2.8685484,19,False
12770,13,11637.615649264242,2765.4153395105045,-3.4649377,2.9364285,25,False
12780,3,12337.009159435685,3254.5675595998923,-4.9355974,-0.64274234,25,False
12790,14,13002.696643389017,2120.8102225328885,10.414993,1.3857818,21,False
12800,8,12783.702358863022,2729.7640923713534,10.532055,4.9978285,8,False
12810,6,33436.351595232394,22208.363424620013,1.2705452,-8.5732155,22,False
12820,1,7713.043627518257,16009.225215481229,-1.8230045,1.455951,20,False
12830,0,4003.8864869024446,5512.671221830666,-1.1535459,-0.31114537,18,False
12840,1,1770.2751198613169,16153.849695970308,0.29466465,-0.026044946,19,False
12850,9,4131.363213274766,7978.148782769095,1.4179373,0.6562376,20,False
12860,19,5132.087489511456,9495.54621914927,1.9827291,0.91702145,15,False
12870,5,13636.009350246135,29981.337194995154,2.9747002,-10.644819,15,False
12880,0,6019.344565648323,24824.98439073024,-0.46462473,1.0595484,17,False
12890,5,4887.237972515764,23449.1630127815,-3.5275297,-4.6003766,21,False
12900,0,7818.9314487339,4253.288374893007,-8.118362,3.095604,18,False
12910,0,5291.4153116155985,5724.542427129001,2.3911846,-2.1914134,21,False
12920,0,6295.304758309958,7473.687443290628,-5.329204,-5.293097,22,False
12930,0,9588.418065562222,6194.579566039974,12.143213,-1.2884924,21,False
12940,138,30673.52260500903,26848.7823932483,-15.460049,9.560255,24,False
12950,99,9369.338610595734,1471.641940147127,-0.8485796,0.60058534,25,False
12960,143,7415.778853229106,1647.928396502712,-2.5180447,-0.4386687,19,False
12970,118,11866.009354454429,10674.422607335724,-0.8281851,-0.118680134,28,False
12980,115,6815.672087182598,9852.623914470703,-0.50364864,0.44933483,21,False
12990,108,5716.546334982338,2190.738688205419,0.045799393,-0.30460876,28,False
13000,133,11522.41333228417,1630.5765851379076,2.1379333,-1.1987602,24,False
13010,120,3649.940958426588,1535.3585900368682,2.6467562,0.29388568,22,False
13020,157,11292.550996121292,1940.1675185406027,-0.07926178,0.0329113,22,False
13030,144,5225.309464519781,1527.2995776860544,3.816286,-0.24944973,20,False
13040,118,10692.70120222201,6924.136047190292,-0.8231845,-0.4199227,23,False
13050,12,15770.956597492746,15571.911314928557,3.0381942,5.239685,20,False
13060,15,8646.301290147134,3600.2069384967303,-1.3525453,-0.36756164,26,False
13070,14,11665.3647178303,3363.582911123197,8.743078,2.8531587,22,False
13080,10,10174.758375509464,10842.283615548895,5.306192,-2.6839862,27,False
13090,15,9365.64050132184,1406.3406415232407,4.3387938,0.11258432,23,False
13100,17,9980.846607377553,1950.4425138926806,4.2204714,-2.8824549,23,False
13110,18,12503.547496610712,4725.153754112134,10.183452,-2.3284893,17,False
13120,22,12492.762104514757,3244.212693397275,10.622409,-3.3984692,18,False
13130,27,13317.04520529986,4015.7305686512386,13.64027,-1.7021033,25,False
13140,24,14405.650627444773,8737.15926374242,11.7297,-1.3466734,23,False
13150,16,15208.57133329755,5753.190593053562,7.8912582,2.9093459,26,False
13160,20,12822.057869156573,3959.8212080850317,9.819975,-2.6011474,24,False
13170,20,15892.893506218432,4017.3068092940075,8.550152,-1.8311667,26,False
13180,20,14819.300759482547,3075.3019363958397,13.005855,-4.59278,31,False
13190,32,14956.382015714897,3607.8298186028674,5.935008,-5.908037,30,False
13200,12,11809.38677493459,10700.030467246343,4.7336063,-2.7757638,31,False
13210,27,11901.563762800248,4177.348201909915,-2.5397336,-3.3117528,27,False
13220,26,10027.130546671864,4207.982652055495,3.799918,2.842343,24,False
13230,25,14489.518660052168,6883.527438748247,1.3368175,4.80186,23,False
13240,57,12203.200973515104,5322.204994172997,1.1926107,-2.8428586,32,False
13250,24,20526.98735810981,9885.833197055268,12.3981,-0.061066523,36,False
13260,23,4459.594600409324,2713.0116107381477,0.2690256,-0.42027155,36,False
13270,17,3174.9727557886226,1514.1836084174204,0.108324684,0.39425215,36,False
13280,12,2861.1191866121203,1723.5817358048328,0.19292316,0.021212185,34,False
13290,17,3841.6927258696783,1740.7372001540036,-0.13281536,0.26943326,32,False
13300,14,4342.92908070118,1003.8685172870001,-1.1645772,-0.04825345,34,False
13310,10,3952.4742883414183,1101.584313613806,-1.3344796,-0.42006382,33,False
13320,20,3880.3671218069044,1053.3992595402751,-0.34306583,0.014589877,37,False
13330,19,3632.6868843873676,787.9517751740902,-0.20467724,0.66997826,33,False
13340,17,3641.2285014813338,918.6533622645704,-0.7797426,0.18633756,33,False
13350,23,4892.961884176087,1350.719067756134,-0.034724515,0.1693941,34,False
13360,23,3902.346986109769,907.8678317905091,-0.22479564,0.013062838,29,False
13370,19,4377.171232657,844.7993844694728,0.31070316,0.29497424,29,False
13380,23,5226.094239487076,2556.9994133749815,0.96911734,0.37813964,27,False
13390,33,3939.475091938011,855.4753064817243,0.17533822,0.06996602,29,False
13400,0,56000.37970406986,22401.809926878675,-25.127338,14.411276,22,False
13410,0,10972.239516160773,2630.438746673262,-0.90655655,3.0499802,16,False
13420,0,5119.301710194468,1412.829784510505,-0.3952903,1.1832339,12,False
13430,0,2437.056010845873,768.1301972973072,-0.7508269,0.61133164,13,False
13440,0,7826.922575316559,1797.5277466565014,1.2486341,1.2907425,10,False
13450,0,7271.6553136132625,1097.859736031885,0.113554,1.8216561,9,False
13460,0,7613.657990742689,1039.1159704287102,-1.0632149,2.5620182,7,False
13470,0,7765.450663033022,1567.7391364637167,-0.5451462,2.2886598,9,False
13480,2,9125.16334100382,925.6781298053876,1.0726887,2.6273685,9,False
13490,42,23359.89715302702,8778.678374334031,39.245968,-4.64454,10,False
13500,36,5306.902203734303,1660.6089244611449,1.3468976,0.75212145,100,False
13510,51,3475.422851970678,1719.5458702808717,0.79260886,-0.35013482,100,False
13520,40,4036.066401832358,1604.3833706443108,-0.601135,0.8260929,100,False
13530,47,5076.498202501405,1137.4005451027356,-0.32121468,1.4154387,100,False
13540,49,7566.626196661231,1368.0635950130388,-0.629724,3.6882555,100,False
13550,41,6470.942126151338,1478.9861392183498,-2.281422,1.3550574,100,False
13560,37,5612.206696122302,1669.3777283766547,-0.6925681,1.544299,100,False
13570,5,20316.43893501024,13382.336716732247,-2.1341853,8.100201,100,False
13580,0,19777.549115095127,4109.835033185639,15.868943,-40.212242,34,False
13590,0,20133.643162627075,4344.8567295136445,18.05709,-68.15578,4,False
13600,0,16785.35519433533,4173.511710777867,4.676712,-23.517982,4,False
13610,0,26097.928404377235,13214.849980230574,92.428635,-74.4244,5,False
13620,0,12216.469007041274,16653.720124945055,0.0,0.0,0,False
13630,0,13119.761125874205,20342.915032020363,4.178787,-0.6157532,1,False
13640,8,27557.428036738118,14644.410059814632,75.66394,0.1169014,1,False
13650,17,28315.895818426794,9014.444630702437,-31.646858,-28.022669,6,False
13660,2,16244.028256562471,6357.072282112262,18.763163,4.149666,24,False
13670,4,16860.65090677107,2801.4853203256303,-5.6714764,-8.762107,8,False
13680,0,18426.240202493835,2958.4705508083057,-28.714417,-23.283176,4,False
13690,0,10648.348886094971,2225.0186516072176,3.7870991,-2.236124,6,False
13700,0,9894.077016073808,5045.637918043664,-7.014244,3.165432,2,False
13710,1,15695.559021583143,3206.734787911217,-9.223987,4.982434,13,False
13720,4,17142.175007857084,2533.3625875503885,-3.2037067,12.190817,17,False
13730,1,31418.739694647207,16072.434725330198,47.120052,-62.5232,4,False
13740,0,14441.910192214878,10929.007731720205,6.893837,-3.6882496,4,False
13750,0,22261.78831540719,15907.2972562909,-7.5000763,-5.504145,6,False
13760,0,23891.843126891654,17915.743300237365,-17.16075,2.767371,7,False
13770,1,19725.702370257946,8263.346174522763,-13.426226,-3.2232623,9,False
13780,11,21053.964781009774,7282.327237909595,-17.788378,4.601811,7,False
13790,14,22491.116468508182,6720.753677973922,-24.601807,4.20217,3,False
13800,12,21075.782452853324,3224.178344943096,2.423869,-10.64742,3,False
13810,4,19038.664606531624,3202.1998688401695,10.35553,-6.509281,2,False
13820,18,18022.483263967817,14923.780419183338,-6.180725,-7.1814117,2,False
13830,15,9025.27977405687,6838.904298204501,-9.272386,-6.4420485,11,False
13840,2,17471.321043355594,6901.63995004086,7.349594,-8.705711,4,False
13850,4,11675.539131020889,4244.72024991047,16.031933,0.8449005,10,False
13860,14,12152.39445541495,2494.16559193651,20.88145,-10.182723,7,False
13870,25,15467.710399409474,8159.192607114996,9.45863,-8.165194,8,False
13880,27,14902.939542251388,13773.536074661437,-5.9299054,-7.916746,29,False
13890,1,14438.63456148122,13622.51173609331,0.29208228,1.7013644,17,False
13900,1,22271.537284166083,9647.245202647231,0.16524506,-2.0792542,1,False
13910,16,25697.8731026519,10174.442196012516,8.502106,-7.4253845,1,False
13920,0,23004.352914176918,6492.792157461996,123.759415,-22.705688,2,False
13930,8,13954.479997477512,3281.241838085087,57.76079,-8.477249,11,False
13940,7,17067.564823371846,2617.711214018842,17.315659,-11.899089,3,False
13950,7,45085.18943067668,16859.258999137535,18.534405,5.0354576,4,False
13960,21,12607.097881748996,1830.6070031549643,-4.079084,-2.9265492,14,False
13970,27,16412.36195676905,1408.1583717749932,7.7501426,3.2757432,9,False
13980,31,8470.972612398178,1446.6443930696998,-2.4809604,2.453066,9,False
13990,26,5925.460319671375,811.860825511368,1.5269394,-0.42590952,8,False
14000,0,25864.470340604308,10722.667485285552,18.62031,-14.18207,7,False
14010,1,5611.825549676326,1748.1344341897736,2.738328,0.17764282,4,False
14020,1,12356.950311464394,1894.4017525329732,7.148794,3.6647196,4,False
14030,5,9656.944081851152,1778.613504952664,5.8733997,0.71862125,4,False
14040,101,53576.83612345917,10315.993505232542,2.1490688,41.151657,4,False
14050,98,1413.6085030870463,714.2842571413709,-0.07756814,-0.024867648,42,False
14060,95,1472.9867616513056,647.6449644674155,0.032348458,-0.05329982,44,False
14070,95,2221.8442789718633,1187.8055396402224,0.19404025,0.050036684,49,False
14080,1,31929.467706180134,10470.339249518136,29.943804,-2.0711448,50,False
14090,3,10000.874311778945,957.3097722263154,5.52996,-1.5254434,7,False
14100,1,8261.6022659046,1939.0214026668195,-2.9749444,-5.871345,6,False
14110,0,6432.482491231515,5335.789725991833,2.809023,4.154854,4,False
14120,18,14243.633384779321,2853.5101191339763,-3.1931953,35.26843,3,False
14130,17,8554.75440909907,2020.3945159299954,3.5773714,-4.050581,9,False
14140,15,8102.0033942229375,1265.2043313236009,4.261786,-4.9862456,12,False
14150,8,12837.513115864771,1575.9796953006723,-2.9561272,-0.9197159,4,False
14160,8,11301.04658870142,1626.9585120709132,6.8242455,-4.1864977,10,False
14170,37,51162.51214512438,10146.197711458219,-22.33922,-9.129077,7,False
14180,19,13037.111988473522,1161.4361799083065,-5.494106,0.35441372,7,False
14190,25,8469.44266171039,1461.1372283259366,2.0684662,-0.8867111,6,False
14200,28,11422.269826965217,1048.764034471053,5.2052,0.17385037,6,False
14210,48,11819.04488526886,1156.9814173097163,3.5182931,-1.4730852,7,False
14220,48,6345.409443054089,1684.6198384205263,-0.25323486,2.054845,6,False
14230,34,9388.611611947743,1107.1693637379965,1.1892639,2.0095367,5,False
14240,50,17150.8330409925,1473.169372475548,4.5558043,-3.480594,5,False
14250,50,7587.9703478598285,1584.6210903556723,1.8917795,-1.0276833,6,False
14260,12,29662.988824459346,9796.873480861126,-3.4030354,8.303795,3,False
14270,14,9982.248594379926,1550.6869445507045,4.3269477,4.240243,7,False
14280,5,17708.878931202846,2857.534601715262,-8.320686,-16.934351,3,False
14290,0,18925.812849122227,1115.825255136305,-14.314463,0.029786682,5,False
14300,0,9103.39502603287,1171.5365978064876,-2.524601,3.8950813,5,False
14310,34,41843.34685466735,10569.154176186476,-33.576584,39.399704,4,False
14320,24,21578.34384284392,7051.2045779426935,-1.9909636,7.845576,12,False
14330,19,20048.242267091646,5296.381783821857,-12.525706,7.9621787,15,False
14340,25,14237.939176720765,10137.942197507342,-8.168551,-2.098761,15,False
14350,3,43584.28777667475,17257.91748734476,5.055795,19.026775,5,False
14360,1,18553.647080830226,3520.6368742033023,5.4264336,4.6205444,1,False
14370,1,16041.88087476029,3257.844072388978,38.96421,-5.5741806,2,False
14380,1,11574.930755732408,2094.1298909093484,0.97476196,-0.44032288,1,False
14390,0,17661.978937820077,1806.9084094109473,-5.808605,-6.6811066,1,False
14400,4,12978.559434698444,1803.9706206033402,-7.39921,-4.8320465,2,False
14410,8,8565.082836727266,1575.1907820959339,-17.47453,0.020378806,11,False
14420,17,16046.564710242501,1974.6690862015337,-13.68928,-7.9649963,32,False
14430,13,8720.042660446106,2966.572095870923,-7.9739804,5.245196,13,False
14440,0,10860.12937307839,5030.376924247327,-55.67906,-98.32431,6,False
14450,1,13944.792827432038,3549.004367424757,-8.368226,14.7217655,16,False
14460,0,12861.633527666694,3776.546305819644,-2.9186351,11.65606,9,False
14470,3,12763.848440027796,2132.3170495965182,15.467171,-2.53331,6,False
14480,4,25407.827494691475,24184.8350831673,204.26117,-13.34285,1,False
14490,18,28308.757549564056,15773.748571598318,-21.003803,-0.59533554,11,False
14500,1,30799.181547567136,11370.317145972665,-22.429546,9.215476,5,False
14510,0,31284.079545353416,18208.213146819213,-12.116135,5.0607877,7,False
14520,0,25554.879025344653,6786.414075194646,-4.424164,22.860102,5,False
14530,0,24970.248276699214,3211.328074177411,-7.743238,15.125661,7,False
14540,0,25818.934273125993,2686.532709646395,-10.475598,4.94971,5,False
14550,0,16044.89142998481,3917.985706967293,7.1798477,3.9236603,4,False
14560,0,26163.38202526577,3310.5226173521305,-13.22681,1.4858408,8,False
14570,1,19833.33600280094,8134.8038697930515,-4.778975,0.62979203,10,False
14580,12,13581.066600234313,15183.737286979118,-18.668709,-21.64264,6,False
14590,12,22200.236958194837,5272.910202155921,14.404531,3.4677703,24,False
14600,14,18978.633565143726,4211.01745425022,-6.051478,2.1322515,28,False
14610,11,7135.196983966175,1708.3413007944284,-15.141011,-0.7468143,43,False
14620,14,6239.143771384019,1315.1783149063856,-8.326218,0.2097248,41,False
14630,11,18340.152289444053,3613.4180494374023,8.536487,1.6671253,40,False
14640,11,23615.04818966076,5538.352101482895,10.9609375,13.484164,12,False
14650,16,21464.974726283748,3729.3964659177764,30.60469,13.153698,12,False
14660,21,19412.574120914516,2816.3589970030453,8.565326,7.3700767,29,False
14670,23,19523.734299564723,4048.1299386259825,4.648217,8.979433,30,False
14680,16,13418.525813218082,1325.1860246772903,1.4024078,4.4874372,40,False
14690,17,13627.564676052725,1120.2249774040927,3.192511,4.9050574,42,False
14700,24,12959.925231265805,1469.245384542691,2.6500905,4.6290483,43,False
14710,17,8567.259655222317,915.9890829043761,2.885023,1.3520933,42,False
14720,17,3048.5555596052372,744.1115507771667,0.6931531,0.17730998,43,False
14730,21,5226.862347527434,1216.351922759199,1.2246693,0.10636157,43,False
14740,17,6001.778403106866,1095.5081012936416,-0.27669716,-0.33857945,42,False
14750,19,15064.235294232496,1976.0875486678215,8.473279,1.288171,40,False
14760,18,10190.631530970002,1853.627794353548,2.5209858,0.32788584,46,False
14770,21,9365.378315903741,1157.5111230567074,2.1556892,1.1027913,43,False
14780,23,2005.968843227631,943.432032528046,0.21091287,0.21593873,46,False
14790,28,5119.384923992335,943.5189452257968,1.2978667,0.10020025,47,False
14800,19,4660.108045957733,1485.5854064980579,0.89956725,-0.06934877,44,False
14810,60,14755.983701536134,49944.43190186469,51.286335,-127.07255,40,False
14820,62,14711.073346292582,7982.837590731757,-13.938823,-2.3149824,98,False
14830,116,26536.381064493326,9075.245561415955,-16.09765,-3.743089,91,False
14840,112,33710.152105856774,15987.841255153868,-11.11434,-0.53184193,63,False
14850,143,32639.67948678418,13804.55287215055,13.150477,0.074351266,42,False
14860,149,27511.43047898455,12295.15156474291,-5.4925504,2.2006404,67,False
14870,203,24806.25080498865,4591.499319394483,1.3665439,-3.3346086,79,False
14880,203,21547.883144290532,2544.8351616558584,2.467658,-0.72122926,100,False
14890,241,19266.070746262714,2851.9600277703753,-3.535473,1.1757789,100,False
14900,279,19163.89947270649,3003.872500623154,-0.6985132,-3.1078327,100,False
14910,302,17773.577383295687,2653.340159120198,0.90060675,-0.04626091,100,False
14920,203,15424.093749715086,2158.0120481591384,-2.0916646,0.81602263,18,False
14930,227,13993.873409460299,1796.4364725756377,-4.5346437,0.35326463,15,False
14940,189,8426.711102203517,1998.0800784753349,-2.600583,0.3714291,11,False
14950,195,11132.31152995639,1529.3593429930063,-0.803575,3.4518805,11,False
14960,177,6495.789636372163,1127.3420066687838,-0.24229601,1.7563142,9,False
14970,234,6962.957417649486,1203.721728639971,-1.4885781,1.2772751,11,False
14980,207,7424.117186575115,1040.4364468817882,-1.202282,0.46685028,8,False
14990,194,10983.66509868177,950.3273120351745,-5.0162435,0.9094557,11,False
15000,192,13887.511512146444,1042.3339196246086,-6.3927917,0.31733274,8,False
15010,200,7190.456174680436,1229.2217049824658,-0.40922037,-1.372473,9,False
15020,199,7935.124636702312,1288.3516600680111,2.04645,-2.1257343,14,False
15030,1,53326.20253683924,21421.921435762946,3.3457031,-4.3367443,11,False
15040,3,6578.621284129373,1567.1368797906582,6.9979043,-4.136831,3,False
15050,3,6398.642590424941,1471.8960561126592,-8.850311,-0.2060852,1,False
15060,3,4295.1154815674045,1502.5298665916762,-3.8823395,3.234581,2,False
15070,2,5807.745776116582,1446.4542854857184,-6.1757507,-3.6131592,2,False
15080,0,6863.4229798257375,1527.2288630064586,3.7436981,5.241913,2,False
15090,0,5668.637314205241,2631.162480729763,-19.35556,2.7270746,4,False
15100,0,3863.7615092031756,1091.254324160963,-1.0583862,3.7518463,5,False
15110,0,13741.382899839447,2214.52387659289,17.236603,7.040334,3,False
15120,30,19391.85937449011,19175.214001413387,-102.939224,-0.70224,2,False
15130,25,2386.136835975674,2839.231586186657,0.0008523875,-0.00020375744,29,False
15140,22,4352.749246166151,2791.427233513351,-0.0012059705,0.008567415,29,False
15150,21,3183.9742461270002,3294.4778038408454,-0.46330103,0.032558966,29,False
15160,19,3811.8537485060992,2418.0897419243975,-1.2317599,0.022807417,29,False
15170,30,3858.1235076135135,2666.068266192747,-0.0010243733,-0.012083308,30,False
15180,23,5075.096550805709,3846.341898479645,0.0024961275,-0.0038463988,29,False
15190,23,2890.9750950155208,4366.5824164900405,-0.004038844,-0.015336135,29,False
15200,28,2926.77296693816,2676.988980179037,-0.0010325114,0.009259033,30,False
15210,81,35953.29656651807,14580.168791889893,20.066109,-7.660718,30,False
15220,78,8569.788562152511,717.5360618115301,0.06279332,0.24542056,78,False
15230,80,4060.69698450894,695.3847855683931,0.0014802027,0.056016427,81,False
15240,89,4313.279726611758,1560.8894900024152,-0.124799125,-0.07726777,81,False
15250,85,3198.8280666519104,647.8225065556152,-0.19432214,-0.650171,78,False
15260,89,2095.1890129532467,673.7937369848431,-0.143089,-0.0084141465,78,False
15270,27,33201.50382136327,12544.486757137574,-3.5823574,14.972084,58,False
15280,9,13915.036327656497,14215.871411911407,10.491974,-1.1699808,7,False
15290,9,7834.207298763545,39804.627570170785,15.498623,4.6872354,9,False
15300,12,32387.777324169685,37825.34893427951,32.54277,-13.699535,9,False
15310,9,12906.8273018585,8925.56227920684,28.16373,-1.7327135,9,False
15320,15,13600.451941020196,7624.431388634827,31.30437,-4.712776,4,False
15330,46,28256.71976716335,14670.956683188728,-9.572466,-0.48130998,23,False
15340,43,10306.201919232904,10863.34018614901,7.7805023,3.8982189,3,False
15350,49,12224.810550679304,8882.8668795609,-0.7941284,4.4740396,3,False
15360,43,7766.016417700906,3404.9311299936744,5.9986973,-2.3210268,11,False
15370,34,23655.433139133176,9236.24393354788,-7.554151,-10.759216,6,False
15380,15,16427.45674168707,20159.557336409944,-14.772155,18.319551,6,False
15390,9,4660.989916316061,3983.7482350168666,-0.84378785,-4.564963,14,False
15400,2,9409.230414863907,3717.6471053611317,3.6253738,-11.297663,14,False
15410,1,3721.5699644101815,2590.407303880994,1.0455811,1.9300781,10,False
15420,3,6016.8581502309,3152.3372281531047,-5.8116226,-12.197968,10,False
15430,7,13674.634839731552,4461.359658220798,33.15595,-1.1619627,23,False
15440,7,4421.093642980207,2759.8105007409476,-2.4508488,-0.48330688,6,False
15450,35,33120.47401532774,15664.750875772012,46.18334,8.112381,6,False
15460,35,16421.52142768751,2694.502180366533,-0.934107,3.0542824,11,False
15470,28,15086.064828178354,5993.9736402490125,-13.08603,0.37981224,12,False
15480,20,11729.598245464334,8186.906619719074,-6.0496383,3.419961,11,False
15490,24,17754.740887999465,10323.350715731787,-8.244204,14.203915,9,False
15500,21,14914.378330993217,6362.970532699331,-12.523349,-4.463807,10,False
15510,11,17163.010924660044,10036.395468493656,-6.4552407,-6.6506534,9,False
15520,18,13618.925398136227,10278.84711434118,-9.524297,-3.8343902,10,False
15530,0,7765.775299350349,23793.111902397297,-30.223616,36.638935,11,False
15540,0,4315.034646442598,4637.839367636615,28.898794,0.24154815,5,False
15550,0,6166.37940772379,8904.138700626805,-24.403631,0.14463425,6,False
15560,0,8107.512195488824,14292.24719909364,-42.03834,9.604767,12,False
15570,11,10345.72892550351,11464.30669512989,17.072968,13.329925,6,False
15580,19,37080.852471322716,19412.410257358566,128.65242,-5.803735,5,False
15590,19,7585.419500594545,7081.642464852345,6.2896094,0.11964512,4,False
15600,18,7644.164833387621,3408.8220839463006,5.7159963,-0.080062866,3,False
15610,15,5490.097813336298,2835.4382377332786,-0.85888547,0.04322688,3,False
15620,9,12766.636988651318,5152.679303042253,-4.2509933,0.030612946,3,False
15630,12,14252.491326080504,5161.8492810232265,-13.58611,0.068133354,4,False
15640,14,10599.614285435107,4502.0146601271745,3.6575394,4.888279,3,False
15650,13,14630.779302552548,10394.453617194124,8.91787,-0.01360321,2,False
15660,0,68422.44658005149,34103.19166881598,-5.5554733,23.390423,4,False
15670,0,11422.129792643753,6594.494825231119,107.523224,21.99495,16,False
15680,0,11246.229457022473,6058.743764180822,-4.4472632,-5.876484,19,False
15690,0,14253.437795844202,10399.888749404967,62.392723,0.90445465,14,False
15700,6,18221.04524993009,5437.158081203819,-29.811096,-24.977194,3,False
15710,1,28710.67336375098,6929.298377180766,-0.3629303,-1.8276443,6,False
15720,6,14392.958069834012,4081.524715103413,11.872635,7.3489304,2,False
15730,0,13409.913758111945,6848.98853846318,-34.41685,-32.751476,5,False
15740,0,14126.780914277675,4350.049195124119,3.759911,1.1379062,15,False
15750,10,24980.558300406337,14505.421400290306,27.796143,-56.938435,12,False
15760,11,15027.453942701006,3741.2080936510333,12.353185,7.0741706,7,False
15770,33,32077.173955945684,5987.720768372554,3.6386986,7.3487663,8,False
15780,27,31545.86308852557,7027.317269057944,2.7275085,6.329281,4,False
15790,30,9680.929087644428,1581.420247752001,6.1094437,3.6793976,4,False
15800,41,15404.03752267567,20129.032217173284,30.989029,-34.891235,2,False
15810,40,9648.863767304418,2701.7124199292566,1.9079583,1.8921455,17,False
15820,47,12279.413626065374,1382.7689611789817,-4.096418,-1.7735062,20,False
15830,47,11324.01408512017,4241.975247452536,-2.9452457,5.8940926,21,False
15840,40,14326.238550296446,10842.7777806243,-9.750667,14.631554,12,False
15850,2,31538.862059370498,10014.823513172862,-13.49485,-14.877896,5,False
15860,28,50346.0558931879,11559.862196410475,-43.87503,5.5301385,6,False
15870,12,29972.574230452745,12805.34130743886,-22.577267,-6.613904,13,False
15880,10,26885.355623461634,7315.162335861043,6.193576,-5.392339,10,False
15890,80,43558.47034733887,14432.624362880093,17.515394,0.93562573,3,False
15900,87,16838.660576185983,2970.2939248498624,3.1773562,1.6777167,26,False
15910,28,20453.217179700605,5964.6387987874,10.267501,-13.120566,25,False
15920,20,16524.37859648586,2817.9087990919793,0.6447085,-0.5603963,13,False
15930,10,17936.31734777237,2771.9224375873146,4.527139,2.9301383,11,False
15940,15,15504.133287610759,3311.172601964446,1.1686112,2.5905564,10,False
15950,3,28528.92099256472,22948.24686114388,-1.3636208,-4.0424876,14,False
15960,15,18780.81113796739,7118.2774601725105,15.291188,2.1640465,39,False
15970,0,10913.95194235342,4719.225360162407,5.368478,-1.4059474,28,False
15980,3,10697.36168407893,7075.2318689919975,-32.975727,33.504128,26,False
15990,1,20255.890007600257,10427.427391260033,-26.09299,11.548721,7,False
16000,7,10212.935572106582,4672.438335601659,-17.684402,6.8183503,3,False
16010,16,16129.385853156344,8278.0153418558,-9.552804,4.4572906,7,False
16020,7,15019.482347937295,6516.98028230867,-6.6123962,0.8411255,2,False
16030,3,17651.1918577755,7052.257227299639,-8.938831,3.408292,6,False
16040,14,24346.425487122335,29421.585987162554,0.38494194,-25.726652,9,False
16050,14,19066.238013829578,3662.3962101334696,0.5320989,6.851893,21,False
16060,22,9634.777682956676,2314.3629793098576,6.6810822,-3.8834662,19,False
16070,17,12517.953107437334,8173.074207420364,-4.0543814,-3.8011189,20,False
16080,19,11297.54969008767,4727.7241882326425,-4.936714,0.526704,24,False
16090,18,8772.93628154223,6764.977161823977,2.0688577,0.46267867,25,False
16100,10,28121.98291372783,45777.09049295291,-4.204967,10.695783,25,False
16110,16,16092.130250529293,7109.215568542003,-3.5037384,-0.43900046,3,False
16120,7,15749.850761197707,9488.816786090876,13.1437,7.928191,8,False
16130,12,19012.798215938652,6364.751055618751,6.1803894,-14.75729,6,False
16140,6,18243.932498230748,6349.823619597634,-18.194635,-9.738393,3,False
16150,4,21262.340463834174,4613.1581373284835,-0.71361387,22.16592,5,False
16160,19,19542.740749444536,9174.356544194257,-12.966866,-2.1315842,7,False
16170,6,14404.613358226592,10696.694349190315,-5.9067993,4.034851,1,False
16180,22,16247.33827431435,6471.730062355815,0.0,0.0,0,False
16190,15,13140.235347968468,3268.834042896641,4.598583,-9.233149,8,False
16200,49,32462.518833263694,14258.073432269874,1.7900482,-2.181298,10,False
16210,41,12141.580333712742,2774.436158933919,0.86536014,-1.8631502,34,False
16220,41,11640.853748759151,2912.383903265502,1.3410769,-2.1570175,32,False
16230,51,7512.252724715802,1611.3292649238392,1.4865689,-0.6749862,33,False
16240,44,5662.206725297126,1115.8575177862092,-1.0273451,-0.50479233,29,False
16250,1,11733.049859265067,15325.735871402718,-1.5803385,2.8518958,33,False
16260,0,13202.588382586197,4597.374033075838,-3.7745667,-3.0878906,4,False
16270,6,18352.0807267187,6363.981143906698,-13.052821,-1.4218241,3,False
16280,0,16095.424908960931,5387.8860418535205,-4.27006,8.883208,6,False
16290,2,18686.293586476695,6891.679911313351,-38.342953,-47.052326,3,False
16300,11,18126.162169637566,5492.995539776089,-4.5075893,12.55805,11,False
16310,0,9349.413671455553,2698.6292816909845,4.1821427,3.5686677,10,False
16320,0,5216.9299401084545,4195.845802695804,-1.5243356,-1.252309,7,False
16330,1,6959.966379229141,1910.2387285363052,2.4069977,2.5513,8,False
16340,0,6590.473048272028,2833.9745940992484,1.5982499,0.83260447,11,False
16350,0,11460.86231485223,2629.53684134678,-10.2784,-1.3424437,16,False
16360,2,8288.883338544463,2756.215884142605,-0.24298859,-2.140906,12,False
16370,1,8662.669103688539,2962.5694928558214,-2.8528595,5.246766,20,False
16380,2,11194.061014663088,3459.787565732902,6.3110614,-2.1103,14,False
16390,98,54912.97822008928,11511.831565828263,11.751341,17.539278,10,False
16400,104,6167.254575578991,1107.2858709475165,2.2341144,0.222865,47,False
16410,96,8882.769556844307,1842.915082145675,2.5461333,1.2995702,44,False
16420,83,4215.500207567306,812.3213649781717,-0.16029562,0.35519093,41,False
16430,80,2989.5123348131547,841.3310882167614,0.14273332,0.22903833,41,False
16440,85,2399.370125678821,946.0718788760186,-0.017195353,0.40083256,41,False
16450,95,15380.498984103215,1016.7487398566078,-4.252652,-1.4692974,43,False
